Make,Model,Year,Price,BodyStyle,Trim,FuelType,CityMPG,HighwayMPG,Drivetrain,Transmission,Engine,Link
Kia,Optima Hybrid,2019,29252,Sedan,EX,Hybrid,39,45,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/755993990/overview/
Kia,Optima Hybrid,2018,24423,Sedan,Premium,Hybrid,39,46,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/758573023/overview/
Kia,Optima Hybrid,2018,26911,Sedan,Premium,Hybrid,39,46,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/745937909/overview/
Kia,Optima Hybrid,2018,24440,Sedan,Premium,Gasoline,39,46,FWD,Automatic,2.0L l4,http://cars.com/vehicledetail/detail/729401633/overview/
Kia,Optima Hybrid,2018,25748,Sedan,Premium,Hybrid,39,46,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/722581525/overview/
Kia,Optima Hybrid,2018,33046,Sedan,EX,Hybrid,39,46,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/741555147/overview/
Kia,Optima Hybrid,2017,25408,Sedan,Base,Hybrid,39,46,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/751207949/overview/
Kia,Optima Hybrid,2017,25785,Sedan,EX,Hybrid,39,46,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/719247504/overview/
Kia,Optima Hybrid,2017,29928,Sedan,EX,Hybrid,39,46,FWD,6-Speed Automatic w/OD,Gas/Electric I-4 2.0 L/122,http://cars.com/vehicledetail/detail/715231008/overview/
Kia,Optima Hybrid,2017,27045,Sedan,Base,Hybrid,39,46,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/718667754/overview/
Kia,Optima Hybrid,2017,19899,Sedan,Base,Hybrid,39,46,FWD,6-Speed A/T,2.0L 4 Cyl.,http://cars.com/vehicledetail/detail/752178679/overview/
Kia,Optima Hybrid,2016,,Sedan,,Hybrid,,,FWD,6-Speed Automatic w/OD,Gas/Electric I-4 2.4 L/144,http://cars.com/vehicledetail/detail/732674550/overview/
Kia,Optima Hybrid,2016,25760,Sedan,Base,Hybrid,36,40,FWD,6-Speed Automatic,4 Cylinder,http://cars.com/vehicledetail/detail/711055447/overview/
Kia,Optima Hybrid,2016,25594,Sedan,Base,Hybrid,36,40,FWD,6-Speed Automatic,4 Cylinder,http://cars.com/vehicledetail/detail/711055455/overview/
Kia,Optima Hybrid,2016,19995,Sedan,LX,Hybrid,,,FWD,6-Speed Automatic w/OD,Gas/Electric I-4 2.4 L/144,http://cars.com/vehicledetail/detail/702144566/overview/
Kia,Optima Hybrid,2016,,Sedan,,Hybrid,,,FWD,6-Speed Automatic w/OD,Gas/Electric I-4 2.4 L/144,http://cars.com/vehicledetail/detail/725818390/overview/
Kia,Optima Plug-In Hybrid,2018,30045,Sedan,EX,Hybrid,,,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/738759094/overview/
Kia,Optima Plug-In Hybrid,2018,30999,Sedan,EX,Hybrid,,,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/740475216/overview/
Kia,Optima Plug-In Hybrid,2018,31645,Sedan,EX,Hybrid,,,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Hybrid,http://cars.com/vehicledetail/detail/731471749/overview/
Kia,Optima Plug-In Hybrid,2018,28991,Sedan,EX,Hybrid,,,FWD,6-Speed Automatic w/OD,Gas/Electric I-4 2.0 L/122,http://cars.com/vehicledetail/detail/753351656/overview/
Kia,Optima Plug-In Hybrid,2018,31475,Sedan,EX,Hybrid,,,FWD,6-Speed Automatic w/OD,Gas/Electric I-4 2.0 L/122,http://cars.com/vehicledetail/detail/753351657/overview/
Kia,Rio,2019,17115,Sedan,S,Gasoline,28,37,FWD,Shiftable Automatic,1.6L 4 cyl Fuel Injected,http://cars.com/vehicledetail/detail/765215408/overview/
Kia,Rio,2019,15371,Sedan,S,Gasoline,28,37,FWD,6-Speed Automatic,1.6L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/758928922/overview/
Kia,Rio,2019,16387,Sedan,S,Gasoline,28,37,FWD,6-Speed Automatic,1.6L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/757706901/overview/
Kia,Rio,2019,16045,Sedan,S,Gasoline,28,37,FWD,6-Speed Automatic w/OD,Regular Unleaded I-4 1.6 L/97,http://cars.com/vehicledetail/detail/764966137/overview/
Kia,Rio,2019,16922,Sedan,S,Gasoline,28,37,FWD,6-Speed Automatic,1.6L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/766274687/overview/
Kia,Rio,2018,17991,Sedan,EX,Gasoline,28,37,FWD,6-Speed Automatic,1.6L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/737384376/overview/
Kia,Rio,2018,15885,Sedan,LX,Gasoline,29,37,FWD,6-Speed Automatic,1.6L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/726082623/overview/
Kia,Rio,2018,15885,Sedan,LX,Gasoline,29,37,FWD,6-Speed Automatic,1.6L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/725773159/overview/
Kia,Rio,2017,17310,Sedan,LX,Gasoline,27,36,FWD,6-Speed Automatic,I4 1.6L,http://cars.com/vehicledetail/detail/702144544/overview/
Kia,Rio,2017,12494,Sedan,LX,Gasoline,27,36,FWD,Automatic,1.6L l4,http://cars.com/vehicledetail/detail/718328560/overview/
Kia,Rio,2017,13762,Sedan,LX,Gasoline,27,36,FWD,Automatic,1.6L l4,http://cars.com/vehicledetail/detail/680963365/overview/
Kia,Rio,2017,18010,Sedan,LX,Gasoline,27,36,FWD,6-Speed Automatic,1.6L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/714024822/overview/
Kia,Rio,2017,14999,Sedan,LX,Gasoline,27,36,FWD,Automatic,1.6L l4,http://cars.com/vehicledetail/detail/736205359/overview/
Kia,Rio,2016,14905,Sedan,LX,Gasoline,27,38,FWD,6-Speed Automatic,4 Cylinder,http://cars.com/vehicledetail/detail/711055457/overview/
Kia,Stinger,2019,45518,Sedan,GT1,Gasoline,17,25,AWD,8-Speed Automatic,3.3L V6 Turbocharged,http://cars.com/vehicledetail/detail/765668488/overview/
Kia,Stinger,2019,51689,Sedan,GT2,Gasoline,17,25,AWD,8-Speed Automatic,3.3L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/752464342/overview/
Kia,Stinger,2019,54585,Sedan,GT2,Gasoline,17,25,AWD,8-Speed Automatic,3.3L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/761010284/overview/
Kia,Stinger,2019,50444,Sedan,GT2,Gasoline,17,25,AWD,Automatic,3.3L V6 Cylinder Engine,http://cars.com/vehicledetail/detail/753603452/overview/
Kia,Stinger,2018,47899,Sedan,GT2,Gasoline,19,25,AWD,8-Speed Automatic,3.3L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/733036656/overview/
Kia,Stinger,2018,33308,Sedan,Premium,Gasoline,22,29,AWD,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/751461959/overview/
Kia,Stinger,2018,44980,Sedan,GT2,Gasoline,19,25,AWD,8-Speed Automatic,3.3L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/722306647/overview/
Kia,Stinger,2018,38381,Sedan,Premium,Gasoline,22,29,,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/749938268/overview/
Kia,Stinger,2018,30574,Sedan,Premium,Gasoline,22,29,AWD,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/746523805/overview/
Lexus,ES 300h,2019,46499,Sedan,Base,Hybrid,43,45,FWD,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,http://cars.com/vehicledetail/detail/765319449/overview/
Lexus,ES 300h,2019,54183,Sedan,Luxury,Hybrid,43,45,FWD,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,http://cars.com/vehicledetail/detail/765535200/overview/
Lexus,ES 300h,2019,54562,Sedan,Base,Hybrid,43,45,FWD,Automatic CVT,4 Cylinder,http://cars.com/vehicledetail/detail/766975095/overview/
Lexus,ES 300h,2019,55343,Sedan,Luxury,Hybrid,43,45,FWD,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,http://cars.com/vehicledetail/detail/761333395/overview/
Lexus,ES 300h,2019,51451,Sedan,Base,Hybrid,43,45,FWD,eCVT,2.5L I4 DOHC 16V VVT-i,http://cars.com/vehicledetail/detail/758234084/overview/
Lexus,ES 300h,2018,50448,Sedan,,Hybrid,40,39,FWD,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid,http://cars.com/vehicledetail/detail/717234400/overview/
Lexus,ES 300h,2018,50498,Sedan,Base,Hybrid,40,39,FWD,Automatic CVT,4 Cylinder,http://cars.com/vehicledetail/detail/758022801/overview/
Lexus,ES 300h,2018,50178,Sedan,Base,Hybrid,40,39,FWD,Automatic CVT,4 Cylinder,http://cars.com/vehicledetail/detail/742241845/overview/
Lexus,ES 300h,2018,49639,Sedan,Base,Hybrid,40,39,FWD,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid,http://cars.com/vehicledetail/detail/737982538/overview/
Lexus,ES 300h,2018,45000,Sedan,Base,Hybrid,40,39,FWD,eCVT,2.5L I4 DOHC 16V VVT-i,http://cars.com/vehicledetail/detail/740753714/overview/
Lexus,ES 300h,2017,49564,Sedan,Base,Hybrid,40,39,FWD,eCVT,2.5L I4 DOHC 16V VVT-i,http://cars.com/vehicledetail/detail/693901490/overview/
Lexus,ES 300h,2017,,Sedan,Base,Hybrid,40,39,FWD,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid,http://cars.com/vehicledetail/detail/762769107/overview/
Lexus,ES 350,2019,51610,Sedan,Base,Gasoline,22,33,FWD,8-Speed Automatic,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/755784381/overview/
Lexus,ES 350,2019,45067,Sedan,Base,Gasoline,22,33,FWD,8-Speed Automatic,6 Cylinder,http://cars.com/vehicledetail/detail/766975098/overview/
Lexus,ES 350,2019,50169,Sedan,Base,Gasoline,22,33,FWD,8-Speed Automatic,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/762772952/overview/
Lexus,ES 350,2019,50345,Sedan,Luxury,Gasoline,22,33,FWD,8-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/759245967/overview/
Lexus,ES 350,2019,46075,Sedan,Premium,Gasoline,,,FWD,8-Speed Automatic w/OD,Regular Unleaded V-6 3.5 L/211,http://cars.com/vehicledetail/detail/755428023/overview/
Lexus,ES 350,2018,46518,Sedan,Base,Gasoline,21,30,FWD,6-Speed Automatic with Sequential Shift ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/738290073/overview/
Lexus,ES 350,2018,47226,Sedan,Base,Gasoline,21,30,FWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/739939245/overview/
Lexus,ES 350,2018,46059,Sedan,Base,Gasoline,21,30,FWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/737924927/overview/
Lexus,ES 350,2018,44425,Sedan,Base,Gasoline,21,30,FWD,6-Speed Automatic with Sequential Shift ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/731958888/overview/
Lexus,ES 350,2018,45332,Sedan,Base,Gasoline,21,30,FWD,6-Speed Automatic with Sequential Shift ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/752769946/overview/
Lexus,ES 350,2016,44129,Sedan,Base,Gasoline,21,31,FWD,6-Speed Automatic w/OD,Regular Unleaded V-6 3.5 L/211,http://cars.com/vehicledetail/detail/672610695/overview/
Lexus,ES 350,2016,43819,Sedan,Base,Gasoline,21,31,FWD,6-Speed Automatic with Sequential Shift ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/687443639/overview/
Lexus,GS 300,2019,49140,Sedan,Base,Gasoline,22,32,RWD,8-Speed Automatic w/OD,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,http://cars.com/vehicledetail/detail/763751571/overview/
Lexus,GS 350,2019,60674,Sedan,F Sport,Gasoline,19,27,AWD,6-Speed Automatic with Sequential Shift,3.5L V6 DOHC 24V,http://cars.com/vehicledetail/detail/758235132/overview/
Lexus,GS 350,2019,56174,Sedan,F Sport,Gasoline,19,27,AWD,Shiftable Automatic,6 Cylinder,http://cars.com/vehicledetail/detail/756811986/overview/
Lexus,GS 350,2019,60849,Sedan,F Sport,Gasoline,19,27,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/764261287/overview/
Lexus,GS 350,2019,58344,Sedan,Base,Gasoline,20,28,AWD,6-Speed Automatic with Sequential Shift,3.5L V6 DOHC 24V,http://cars.com/vehicledetail/detail/765036838/overview/
Lexus,GS 350,2019,54096,Sedan,F Sport,Gasoline,19,27,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/757787330/overview/
Lexus,GS 350,2018,55108,Sedan,,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/750328477/overview/
Lexus,GS 350,2018,58529,Sedan,F Sport,Gasoline,19,27,RWD,8-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/742108858/overview/
Lexus,GS 350,2018,56624,Sedan,Base,Gasoline,20,28,RWD,8-Speed Automatic with Sequential Shift,3.5L V6 DOHC 24V,http://cars.com/vehicledetail/detail/753533402/overview/
Lexus,GS 350,2018,55895,Sedan,F Sport,Gasoline,19,27,RWD,8AT,3.5L V6,http://cars.com/vehicledetail/detail/751707144/overview/
Lexus,GS 350,2018,55760,Sedan,Base,Gasoline,20,28,AWD,6-Speed Automatic with Sequential Shift,3.5L V6 DOHC 24V,http://cars.com/vehicledetail/detail/759554826/overview/
Lexus,GS 350,2017,,Sedan,,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/717738552/overview/
Lexus,GS 350,2016,60514,Sedan,Base,Gasoline,20,29,AWD,Automatic,3.5 L,http://cars.com/vehicledetail/detail/736658422/overview/
Lexus,GS 350,2016,54935,Sedan,Base,Gasoline,20,29,AWD,6-Speed Automatic with Sequential Shift,3.5L V6 DOHC 24V,http://cars.com/vehicledetail/detail/666151138/overview/
Lexus,GS 450h,2018,69702,Sedan,F Sport,Hybrid,29,34,RWD,eCVT,3.5L V6 DOHC 24V,http://cars.com/vehicledetail/detail/766661604/overview/
Lexus,GS 450h,2018,74270,Sedan,F Sport,Hybrid,29,34,RWD,,3.5L V6,http://cars.com/vehicledetail/detail/730145876/overview/
Lexus,GS F,2019,88810,Sedan,,Gasoline,16,24,RWD,8-Speed Automatic,5.0L V8 32V PDI DOHC,http://cars.com/vehicledetail/detail/758002436/overview/
Lexus,GS F,2019,92835,Sedan,Base,Gasoline,16,24,RWD,8-Speed Automatic with Direct Shift,5.0L DOHC,http://cars.com/vehicledetail/detail/748417944/overview/
Lexus,GS F,2019,92835,Sedan,Base,Gasoline,16,24,RWD,8-Speed Automatic,5.0L V8 32V PDI DOHC,http://cars.com/vehicledetail/detail/747060437/overview/
Lexus,GS F,2019,92910,Sedan,Base,Gasoline,16,24,RWD,8-Speed Automatic,5.0L V8 32V PDI DOHC,http://cars.com/vehicledetail/detail/749537332/overview/
Lexus,GS F,2019,92835,Sedan,Base,Gasoline,16,24,RWD,8-Speed Automatic w/OD,Premium Unleaded V-8 5.0 L/303,http://cars.com/vehicledetail/detail/750837695/overview/
Lexus,GS F,2018,88555,Sedan,Base,Gasoline,16,24,RWD,8-Speed Automatic w/OD,Premium Unleaded V-8 5.0 L/303,http://cars.com/vehicledetail/detail/749425850/overview/
Lexus,GS F,2018,89524,Sedan,Base,Gasoline,16,24,RWD,8-Speed A/T,5.0L 8 Cyl.,http://cars.com/vehicledetail/detail/724934412/overview/
Lexus,GS F,2018,78943,Sedan,Base,Gasoline,16,24,Rear Wheel Drive,8-Speed Automatic w/OD,Premium Unleaded V-8,http://cars.com/vehicledetail/detail/747176300/overview/
Lexus,GS F,2018,88855,Sedan,Base,Gasoline,16,24,RWD,,5.0L 8 Cyl.,http://cars.com/vehicledetail/detail/732997851/overview/
Lexus,GS F,2018,88930,Sedan,Base,Gasoline,16,24,RWD,8-Speed Automatic w/OD,Premium Unleaded V-8 5.0 L/303,http://cars.com/vehicledetail/detail/753351645/overview/
Lexus,GS F,2017,89969,Sedan,Base,Gasoline,16,24,RWD,Automatic,5.0 L,http://cars.com/vehicledetail/detail/727703647/overview/
Lexus,GS F,2016,82594,Sedan,,Gasoline,16,24,RWD,8-Speed Automatic,5.0L V8 32V PDI DOHC,http://cars.com/vehicledetail/detail/676552062/overview/
Lexus,GS F,2016,87900,Sedan,Base,Gasoline,16,24,RWD,8-Speed Automatic,5.0L V8 32V PDI DOHC,http://cars.com/vehicledetail/detail/686582327/overview/
Lexus,IS 200t,2016,44170,Sedan,,Gasoline,22,33,RWD,8-Speed Automatic w/OD,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,http://cars.com/vehicledetail/detail/653376124/overview/
Lexus,IS 300,2019,45375,Sedan,,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/765731901/overview/
Lexus,IS 300,2019,42162,Sedan,,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/754773378/overview/
Lexus,IS 300,2019,45924,Sedan,,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/765726236/overview/
Lexus,IS 300,2019,44803,Sedan,,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/754755954/overview/
Lexus,IS 300,2019,47664,Sedan,,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/766062508/overview/
Lexus,IS 300,2018,41019,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic w/OD,Premium Unleaded V-6,http://cars.com/vehicledetail/detail/732558232/overview/
Lexus,IS 300,2018,40910,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic w/OD,Premium Unleaded V-6,http://cars.com/vehicledetail/detail/728373671/overview/
Lexus,IS 300,2018,45813,Sedan,Base,Gasoline,19,26,RWD,AUTOMATIC,4 Cylinder Engine 2.0L,http://cars.com/vehicledetail/detail/751487442/overview/
Lexus,IS 300,2018,39826,Sedan,,Gasoline,,,RWD,8-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,http://cars.com/vehicledetail/detail/738839410/overview/
Lexus,IS 300,2018,43600,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic w/OD,Premium Unleaded V-6 3.5 L/211,http://cars.com/vehicledetail/detail/727086467/overview/
Lexus,IS 300,2017,43448,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic Electronic with ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/728121753/overview/
Lexus,IS 300,2017,44953,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic Electronic with ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/698047044/overview/
Lexus,IS 300,2017,42457,Sedan,Base,Gasoline,19,26,,,,http://cars.com/vehicledetail/detail/744054369/overview/
Lexus,IS 300,2017,42829,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic Electronic with ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/738184598/overview/
Lexus,IS 300,2017,44953,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic Electronic with ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/702327609/overview/
Lexus,IS 300,2016,44974,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic Electronic with ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/683818789/overview/
Lexus,IS 300,2016,44984,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic Electronic with ECT-i,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/687368932/overview/
Lexus,IS 350,2019,46812,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/755750035/overview/
Lexus,IS 350,2019,52548,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/767755514/overview/
Lexus,IS 350,2019,52937,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/758653464/overview/
Lexus,IS 350,2019,52512,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic,6 Cylinder,http://cars.com/vehicledetail/detail/759033920/overview/
Lexus,IS 350,2019,52047,Sedan,Base,Gasoline,19,26,AWD,6-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/766951570/overview/
Lexus,IS 350,2018,47799,Sedan,Base,Gasoline,19,26,RWD,8-Speed Automatic with Direct Shift,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/766661704/overview/
Lexus,IS 350,2018,47889,Sedan,Base,Gasoline,19,26,RWD,8-Speed Automatic with Direct Shift,3.5L V6 DOHC Dual VVT-i 24V,http://cars.com/vehicledetail/detail/766661602/overview/
Lexus,IS 350,2018,50439,Sedan,,Gasoline,,,RWD,8-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/749279055/overview/
Lexus,IS 350,2018,51167,Sedan,Base,Gasoline,19,26,RWD,8-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/739617438/overview/
Lexus,IS 350,2018,51107,Sedan,Base,Gasoline,19,26,RWD,8-Speed Automatic,3.5L V6 24V PDI DOHC,http://cars.com/vehicledetail/detail/741900399/overview/
Lexus,LS 460,2017,80779,Sedan,L,Gasoline,16,24,AWD,8-Speed Automatic with Sequential Shift,4.6L V8 DOHC 32V VVT-iE,http://cars.com/vehicledetail/detail/708984415/overview/
Lexus,LS 460,2017,80919,Sedan,L,Gasoline,16,24,AWD,Automatic,4.6L,http://cars.com/vehicledetail/detail/706053671/overview/
Lexus,LS 460,2015,79624,Sedan,,Gasoline,,,RWD,8-Speed Automatic w/OD,Premium Unleaded V-8 4.6 L/281,http://cars.com/vehicledetail/detail/672610770/overview/
Lexus,LS 460,2015,,Sedan,,Gasoline,,,RWD,8-Speed Automatic w/OD,Premium Unleaded V-8 4.6 L/281,http://cars.com/vehicledetail/detail/672610701/overview/
Lexus,LS 460,2015,79624,Sedan,,Gasoline,,,RWD,8-Speed Automatic w/OD,Premium Unleaded V-8 4.6 L/281,http://cars.com/vehicledetail/detail/672610813/overview/
Lexus,LS 500,2019,95857,Sedan,Base,Gasoline,19,30,AWD,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/754089401/overview/
Lexus,LS 500,2019,95936,Sedan,Base,Gasoline,19,30,AWD,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/757151693/overview/
Lexus,LS 500,2019,87789,Sedan,Base,Gasoline,19,30,AWD,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/755372335/overview/
Lexus,LS 500,2019,88615,Sedan,Base,Gasoline,19,30,AWD,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/766282701/overview/
Lexus,LS 500,2019,88615,Sedan,Base,Gasoline,19,30,AWD,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/763010189/overview/
Lexus,LS 500,2018,89970,Sedan,Base,Gasoline,19,30,AWD,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/746877684/overview/
Lexus,LS 500,2018,89340,Sedan,,Gasoline,,,AWD,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/763689538/overview/
Lexus,LS 500,2018,83010,Sedan,F Sport,Gasoline,19,30,AWD,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/752114508/overview/
Lexus,LS 500,2018,103899,Sedan,Base,Gasoline,19,30,AWD,10-Speed Automatic,6 Cylinder,http://cars.com/vehicledetail/detail/758022798/overview/
Lexus,LS 500,2018,88776,Sedan,F Sport,Gasoline,19,30,AWD,Automatic,3.5L V6,http://cars.com/vehicledetail/detail/766070327/overview/
Lexus,LS 500h,2019,84909,Sedan,,Hybrid,23,31,AWD,Automatic CVT,3.5L V6 24V PDI DOHC Hybrid,http://cars.com/vehicledetail/detail/755971885/overview/
